Trade,Risk ($),P/L ($),Balance Pre ($),Balance Post ($)
415,3500.0,8750.0,267945.1584266992,276695.1584266992
416,3500.0,-3500.0,276695.1584266992,273195.1584266992
417,3500.0,8750.0,273195.1584266992,281945.1584266992
418,3500.0,-3500.0,281945.1584266992,278445.1584266992
419,3500.0,-3500.0,278445.1584266992,274945.1584266992
420,3500.0,-3500.0,274945.1584266992,271445.1584266992
421,3500.0,-3500.0,271445.1584266992,267945.1584266992
422,3500.0,8750.0,267945.1584266992,276695.1584266992
423,3500.0,8750.0,276695.1584266992,285445.1584266992
424,3500.0,-3500.0,285445.1584266992,281945.1584266992
425,3500.0,-3500.0,281945.1584266992,278445.1584266992
426,3500.0,8750.0,278445.1584266992,287195.1584266992
427,3500.0,-3500.0,287195.1584266992,283695.1584266992
428,3500.0,-3500.0,283695.1584266992,280195.1584266992
429,3500.0,-3500.0,280195.1584266992,276695.1584266992
430,3500.0,8750.0,276695.1584266992,285445.1584266992
431,3500.0,-3500.0,285445.1584266992,281945.1584266992
432,3500.0,-3500.0,281945.1584266992,278445.1584266992
433,3500.0,8750.0,278445.1584266992,287195.1584266992
434,3500.0,-3500.0,287195.1584266992,283695.1584266992
435,3500.0,-3500.0,283695.1584266992,280195.1584266992
436,3500.0,-3500.0,280195.1584266992,276695.1584266992
437,3500.0,8750.0,276695.1584266992,285445.1584266992
438,3500.0,8750.0,285445.1584266992,294195.1584266992
439,3500.0,-3500.0,294195.1584266992,290695.1584266992
440,3500.0,-3500.0,290695.1584266992,287195.1584266992
441,3500.0,8750.0,287195.1584266992,295945.1584266992
442,3500.0,-3500.0,295945.1584266992,292445.1584266992
443,3500.0,8750.0,292445.1584266992,301195.1584266992
444,3500.0,-3500.0,301195.1584266992,297695.1584266992
445,3500.0,-3500.0,297695.1584266992,294195.1584266992
446,3500.0,-3500.0,294195.1584266992,290695.1584266992
447,3500.0,-3500.0,290695.1584266992,287195.1584266992
448,3500.0,8750.0,287195.1584266992,295945.1584266992
449,3500.0,-3500.0,295945.1584266992,292445.1584266992
450,3500.0,-3500.0,292445.1584266992,288945.1584266992
451,3500.0,8750.0,288945.1584266992,297695.1584266992
452,3500.0,-3500.0,297695.1584266992,294195.1584266992
453,3500.0,8750.0,294195.1584266992,302945.1584266992
454,3500.0,8750.0,302945.1584266992,311695.1584266992
455,3500.0,8750.0,311695.1584266992,320445.1584266992
456,3500.0,-3500.0,320445.1584266992,316945.1584266992
457,3500.0,-3500.0,316945.1584266992,313445.1584266992
458,3500.0,8750.0,313445.1584266992,322195.1584266992
459,3500.0,-3500.0,322195.1584266992,318695.1584266992
460,3500.0,8750.0,318695.1584266992,327445.1584266992
461,3500.0,-3500.0,327445.1584266992,323945.1584266992
462,3500.0,-3500.0,323945.1584266992,320445.1584266992
463,3500.0,-3500.0,320445.1584266992,316945.1584266992
464,3500.0,8750.0,316945.1584266992,325695.1584266992
465,3500.0,8750.0,325695.1584266992,334445.1584266992
466,3500.0,-3500.0,334445.1584266992,330945.1584266992
467,3500.0,8750.0,330945.1584266992,339695.1584266992
468,3500.0,-3500.0,339695.1584266992,336195.1584266992
469,3500.0,8750.0,336195.1584266992,344945.1584266992
470,3500.0,8750.0,344945.1584266992,353695.1584266992
471,3500.0,-3500.0,353695.1584266992,350195.1584266992
472,3500.0,-3500.0,350195.1584266992,346695.1584266992
473,3500.0,8750.0,346695.1584266992,355445.1584266992
474,3500.0,8750.0,355445.1584266992,364195.1584266992
475,3500.0,8750.0,364195.1584266992,372945.1584266992
476,3500.0,8750.0,372945.1584266992,381695.1584266992
477,3500.0,-3500.0,381695.1584266992,378195.1584266992
478,3500.0,-3500.0,378195.1584266992,374695.1584266992
479,3500.0,8750.0,374695.1584266992,383445.1584266992
480,3500.0,-3500.0,383445.1584266992,379945.1584266992
481,3500.0,-3500.0,379945.1584266992,376445.1584266992
482,3500.0,-3500.0,376445.1584266992,372945.1584266992
483,3500.0,8750.0,372945.1584266992,381695.1584266992
484,3500.0,-3500.0,381695.1584266992,378195.1584266992
485,3500.0,-3500.0,378195.1584266992,374695.1584266992
486,3500.0,8750.0,374695.1584266992,383445.1584266992
487,3500.0,8750.0,383445.1584266992,392195.1584266992
488,3500.0,-3500.0,392195.1584266992,388695.1584266992
489,3500.0,8750.0,388695.1584266992,397445.1584266992
490,3500.0,-3500.0,397445.1584266992,393945.1584266992
491,3500.0,-3500.0,393945.1584266992,390445.1584266992
492,3500.0,-3500.0,390445.1584266992,386945.1584266992
493,3500.0,-3500.0,386945.1584266992,383445.1584266992
494,3500.0,-3500.0,383445.1584266992,379945.1584266992
495,3500.0,-3500.0,379945.1584266992,376445.1584266992
496,3500.0,-3500.0,376445.1584266992,372945.1584266992
497,3500.0,-3500.0,372945.1584266992,369445.1584266992
498,3500.0,-3500.0,369445.1584266992,365945.1584266992
499,3500.0,-3500.0,365945.1584266992,362445.1584266992
500,3500.0,8750.0,362445.1584266992,371195.1584266992
501,3500.0,-3500.0,371195.1584266992,367695.1584266992
502,3500.0,8750.0,367695.1584266992,376445.1584266992
503,3500.0,-3500.0,376445.1584266992,372945.1584266992
504,3500.0,-3500.0,372945.1584266992,369445.1584266992
505,3500.0,-3500.0,369445.1584266992,365945.1584266992
506,3500.0,-3500.0,365945.1584266992,362445.1584266992
507,3500.0,-3500.0,362445.1584266992,358945.1584266992
508,3500.0,-3500.0,358945.1584266992,355445.1584266992
509,3500.0,8750.0,355445.1584266992,364195.1584266992
510,3500.0,-3500.0,364195.1584266992,360695.1584266992
511,3500.0,8750.0,360695.1584266992,369445.1584266992
512,3500.0,-3500.0,369445.1584266992,365945.1584266992
513,3500.0,8750.0,365945.1584266992,374695.1584266992
514,3500.0,-3500.0,374695.1584266992,371195.1584266992
515,3500.0,8750.0,371195.1584266992,379945.1584266992
516,3500.0,-3500.0,379945.1584266992,376445.1584266992
517,3500.0,-3500.0,376445.1584266992,372945.1584266992
518,3500.0,8750.0,372945.1584266992,381695.1584266992
519,3500.0,8750.0,381695.1584266992,390445.1584266992
520,3500.0,-3500.0,390445.1584266992,386945.1584266992
521,3500.0,8750.0,386945.1584266992,395695.1584266992
522,3500.0,-3500.0,395695.1584266992,392195.1584266992
523,3500.0,-3500.0,392195.1584266992,388695.1584266992
524,3500.0,-3500.0,388695.1584266992,385195.1584266992
525,3500.0,-3500.0,385195.1584266992,381695.1584266992
526,3500.0,-3500.0,381695.1584266992,378195.1584266992
527,3500.0,-3500.0,378195.1584266992,374695.1584266992
528,3500.0,-3500.0,374695.1584266992,371195.1584266992
529,3500.0,8750.0,371195.1584266992,379945.1584266992
530,3500.0,8750.0,379945.1584266992,388695.1584266992
531,3500.0,-3500.0,388695.1584266992,385195.1584266992
532,3500.0,-3500.0,385195.1584266992,381695.1584266992
533,3500.0,-3500.0,381695.1584266992,378195.1584266992
534,3500.0,-3500.0,378195.1584266992,374695.1584266992
535,3500.0,8750.0,374695.1584266992,383445.1584266992
536,3500.0,8750.0,383445.1584266992,392195.1584266992
537,3500.0,8750.0,392195.1584266992,400945.1584266992
538,3500.0,8750.0,400945.1584266992,409695.1584266992
539,3500.0,-3500.0,409695.1584266992,406195.1584266992
540,3500.0,-3500.0,406195.1584266992,402695.1584266992
541,3500.0,8750.0,402695.1584266992,411445.1584266992
542,3500.0,8750.0,411445.1584266992,420195.1584266992
543,3500.0,8750.0,420195.1584266992,428945.1584266992
544,3500.0,-3500.0,428945.1584266992,425445.1584266992
545,3500.0,-3500.0,425445.1584266992,421945.1584266992
546,3500.0,-3500.0,421945.1584266992,418445.1584266992
547,3500.0,-3500.0,418445.1584266992,414945.1584266992
548,3500.0,8750.0,414945.1584266992,423695.1584266992
549,3500.0,8750.0,423695.1584266992,432445.1584266992
550,3500.0,8750.0,432445.1584266992,441195.1584266992
551,3500.0,8750.0,441195.1584266992,449945.1584266992
552,3500.0,8750.0,449945.1584266992,458695.1584266992
553,3500.0,8750.0,458695.1584266992,467445.1584266992
554,3500.0,-3500.0,467445.1584266992,463945.1584266992
555,3500.0,8750.0,463945.1584266992,472695.1584266992
556,3500.0,-3500.0,472695.1584266992,469195.1584266992
557,3500.0,-3500.0,469195.1584266992,465695.1584266992
558,3500.0,8750.0,465695.1584266992,474445.1584266992
559,3500.0,8750.0,474445.1584266992,483195.1584266992
560,3500.0,-3500.0,483195.1584266992,479695.1584266992
561,3500.0,8750.0,479695.1584266992,488445.1584266992
562,3500.0,-3500.0,488445.1584266992,484945.1584266992
563,3500.0,8750.0,484945.1584266992,493695.1584266992
564,3500.0,-3500.0,493695.1584266992,490195.1584266992
565,3500.0,-3500.0,490195.1584266992,486695.1584266992
566,3500.0,-3500.0,486695.1584266992,483195.1584266992
567,3500.0,-3500.0,483195.1584266992,479695.1584266992
568,3500.0,-3500.0,479695.1584266992,476195.1584266992
569,3500.0,-3500.0,476195.1584266992,472695.1584266992
570,3500.0,-3500.0,472695.1584266992,469195.1584266992
571,3500.0,8750.0,469195.1584266992,477945.1584266992
572,3500.0,-3500.0,477945.1584266992,474445.1584266992
573,3500.0,8750.0,474445.1584266992,483195.1584266992
574,3500.0,-3500.0,483195.1584266992,479695.1584266992
575,3500.0,-3500.0,479695.1584266992,476195.1584266992
576,3500.0,-3500.0,476195.1584266992,472695.1584266992
577,3500.0,-3500.0,472695.1584266992,469195.1584266992
578,3500.0,-3500.0,469195.1584266992,465695.1584266992
579,3500.0,-3500.0,465695.1584266992,462195.1584266992
580,3500.0,8750.0,462195.1584266992,470945.1584266992
581,3500.0,-3500.0,470945.1584266992,467445.1584266992
582,3500.0,8750.0,467445.1584266992,476195.1584266992
583,3500.0,-3500.0,476195.1584266992,472695.1584266992
584,3500.0,-3500.0,472695.1584266992,469195.1584266992
585,3500.0,8750.0,469195.1584266992,477945.1584266992
586,3500.0,-3500.0,477945.1584266992,474445.1584266992
587,3500.0,-3500.0,474445.1584266992,470945.1584266992
588,3500.0,-3500.0,470945.1584266992,467445.1584266992
589,3500.0,-3500.0,467445.1584266992,463945.1584266992
590,3500.0,8750.0,463945.1584266992,472695.1584266992
591,3500.0,-3500.0,472695.1584266992,469195.1584266992
592,3500.0,-3500.0,469195.1584266992,465695.1584266992
593,3500.0,8750.0,465695.1584266992,474445.1584266992
594,3500.0,8750.0,474445.1584266992,483195.1584266992
595,3500.0,-3500.0,483195.1584266992,479695.1584266992
596,3500.0,-3500.0,479695.1584266992,476195.1584266992
597,3500.0,-3500.0,476195.1584266992,472695.1584266992
598,3500.0,-3500.0,472695.1584266992,469195.1584266992
599,3500.0,-3500.0,469195.1584266992,465695.1584266992
600,3500.0,-3500.0,465695.1584266992,462195.1584266992
601,3500.0,-3500.0,462195.1584266992,458695.1584266992
602,3500.0,-3500.0,458695.1584266992,455195.1584266992
603,3500.0,8750.0,455195.1584266992,463945.1584266992
604,3500.0,8750.0,463945.1584266992,472695.1584266992
605,3500.0,-3500.0,472695.1584266992,469195.1584266992
606,3500.0,8750.0,469195.1584266992,477945.1584266992
607,3500.0,-3500.0,477945.1584266992,474445.1584266992
608,3500.0,-3500.0,474445.1584266992,470945.1584266992
609,3500.0,-3500.0,470945.1584266992,467445.1584266992
610,3500.0,8750.0,467445.1584266992,476195.1584266992
611,3500.0,8750.0,476195.1584266992,484945.1584266992
612,3500.0,8750.0,484945.1584266992,493695.1584266992
613,3500.0,-3500.0,493695.1584266992,490195.1584266992
614,3500.0,-3500.0,490195.1584266992,486695.1584266992
615,3500.0,8750.0,486695.1584266992,495445.1584266992
616,3500.0,8750.0,495445.1584266992,504195.1584266992
617,3500.0,-3500.0,504195.1584266992,500695.1584266992
618,3500.0,8750.0,500695.1584266992,509445.1584266992
619,3500.0,-3500.0,509445.1584266992,505945.1584266992
620,3500.0,-3500.0,505945.1584266992,502445.1584266992
621,3500.0,8750.0,502445.1584266992,511195.1584266992
622,3500.0,-3500.0,511195.1584266992,507695.1584266992
623,3500.0,8750.0,507695.1584266992,516445.1584266992
624,3500.0,-3500.0,516445.1584266992,512945.1584266992
625,3500.0,8750.0,512945.1584266992,521695.1584266992
626,3500.0,-3500.0,521695.1584266992,518195.1584266992
627,3500.0,-3500.0,518195.1584266992,514695.1584266992
628,3500.0,-3500.0,514695.1584266992,511195.1584266992
629,3500.0,-3500.0,511195.1584266992,507695.1584266992
630,3500.0,8750.0,507695.1584266992,516445.1584266992
631,3500.0,-3500.0,516445.1584266992,512945.1584266992
632,3500.0,-3500.0,512945.1584266992,509445.1584266992
633,3500.0,-3500.0,509445.1584266992,505945.1584266992
634,3500.0,8750.0,505945.1584266992,514695.1584266992
635,3500.0,-3500.0,514695.1584266992,511195.1584266992
636,3500.0,-3500.0,511195.1584266992,507695.1584266992
637,3500.0,8750.0,507695.1584266992,516445.1584266992
638,3500.0,8750.0,516445.1584266992,525195.1584266992
639,3500.0,8750.0,525195.1584266992,533945.1584266992
640,3500.0,8750.0,533945.1584266992,542695.1584266992
641,3500.0,-3500.0,542695.1584266992,539195.1584266992
642,3500.0,-3500.0,539195.1584266992,535695.1584266992
643,3500.0,8750.0,535695.1584266992,544445.1584266992
644,3500.0,-3500.0,544445.1584266992,540945.1584266992
645,3500.0,8750.0,540945.1584266992,549695.1584266992
646,3500.0,-3500.0,549695.1584266992,546195.1584266992
647,3500.0,-3500.0,546195.1584266992,542695.1584266992
648,3500.0,-3500.0,542695.1584266992,539195.1584266992
649,3500.0,-3500.0,539195.1584266992,535695.1584266992
650,3500.0,-3500.0,535695.1584266992,532195.1584266992
651,3500.0,-3500.0,532195.1584266992,528695.1584266992
652,3500.0,-3500.0,528695.1584266992,525195.1584266992
653,3500.0,8750.0,525195.1584266992,533945.1584266992
654,3500.0,-3500.0,533945.1584266992,530445.1584266992
655,3500.0,-3500.0,530445.1584266992,526945.1584266992
656,3500.0,-3500.0,526945.1584266992,523445.1584266992
657,3500.0,-3500.0,523445.1584266992,519945.1584266992
658,3500.0,-3500.0,519945.1584266992,516445.1584266992
659,3500.0,-3500.0,516445.1584266992,512945.1584266992
660,3500.0,-3500.0,512945.1584266992,509445.1584266992
661,3500.0,8750.0,509445.1584266992,518195.1584266992
662,3500.0,-3500.0,518195.1584266992,514695.1584266992
663,3500.0,8750.0,514695.1584266992,523445.1584266992
664,3500.0,-3500.0,523445.1584266992,519945.1584266992
665,3500.0,-3500.0,519945.1584266992,516445.1584266992
666,3500.0,-3500.0,516445.1584266992,512945.1584266992
667,3500.0,-3500.0,512945.1584266992,509445.1584266992
668,3500.0,-3500.0,509445.1584266992,505945.1584266992
669,3500.0,-3500.0,505945.1584266992,502445.1584266992
670,3500.0,8750.0,502445.1584266992,511195.1584266992
671,3500.0,-3500.0,511195.1584266992,507695.1584266992
672,3500.0,-3500.0,507695.1584266992,504195.1584266992
673,3500.0,8750.0,504195.1584266992,512945.1584266992
674,3500.0,-3500.0,512945.1584266992,509445.1584266992
675,3500.0,-3500.0,509445.1584266992,505945.1584266992
676,3500.0,-3500.0,505945.1584266992,502445.1584266992
677,3500.0,-3500.0,502445.1584266992,498945.1584266992
678,3500.0,8750.0,498945.1584266992,507695.1584266992
679,3500.0,-3500.0,507695.1584266992,504195.1584266992
680,3500.0,-3500.0,504195.1584266992,500695.1584266992
681,3500.0,8750.0,500695.1584266992,509445.1584266992
682,3500.0,8750.0,509445.1584266992,518195.1584266992
683,3500.0,-3500.0,518195.1584266992,514695.1584266992
684,3500.0,8750.0,514695.1584266992,523445.1584266992
685,3500.0,-3500.0,523445.1584266992,519945.1584266992
686,3500.0,8750.0,519945.1584266992,528695.1584266992
687,3500.0,8750.0,528695.1584266992,537445.1584266992
688,3500.0,-3500.0,537445.1584266992,533945.1584266992
689,3500.0,-3500.0,533945.1584266992,530445.1584266992
690,3500.0,-3500.0,530445.1584266992,526945.1584266992
691,3500.0,-3500.0,526945.1584266992,523445.1584266992
692,3500.0,-3500.0,523445.1584266992,519945.1584266992
693,3500.0,8750.0,519945.1584266992,528695.1584266992
694,3500.0,-3500.0,528695.1584266992,525195.1584266992
695,3500.0,-3500.0,525195.1584266992,521695.1584266992
696,3500.0,-3500.0,521695.1584266992,518195.1584266992
697,3500.0,8750.0,518195.1584266992,526945.1584266992
698,3500.0,8750.0,526945.1584266992,535695.1584266992
699,3500.0,-3500.0,535695.1584266992,532195.1584266992
700,3500.0,8750.0,532195.1584266992,540945.1584266992
701,3500.0,-3500.0,540945.1584266992,537445.1584266992
702,3500.0,-3500.0,537445.1584266992,533945.1584266992
703,3500.0,-3500.0,533945.1584266992,530445.1584266992
704,3500.0,-3500.0,530445.1584266992,526945.1584266992
705,3500.0,-3500.0,526945.1584266992,523445.1584266992
706,3500.0,-3500.0,523445.1584266992,519945.1584266992
707,3500.0,-3500.0,519945.1584266992,516445.1584266992
708,3500.0,-3500.0,516445.1584266992,512945.1584266992
709,3500.0,8750.0,512945.1584266992,521695.1584266992
710,3500.0,-3500.0,521695.1584266992,518195.1584266992
711,3500.0,8750.0,518195.1584266992,526945.1584266992
712,3500.0,-3500.0,526945.1584266992,523445.1584266992
713,3500.0,8750.0,523445.1584266992,532195.1584266992
714,3500.0,-3500.0,532195.1584266992,528695.1584266992
715,3500.0,-3500.0,528695.1584266992,525195.1584266992
716,3500.0,-3500.0,525195.1584266992,521695.1584266992
717,3500.0,-3500.0,521695.1584266992,518195.1584266992
718,3500.0,-3500.0,518195.1584266992,514695.1584266992
719,3500.0,8750.0,514695.1584266992,523445.1584266992
720,3500.0,8750.0,523445.1584266992,532195.1584266992
721,3500.0,8750.0,532195.1584266992,540945.1584266992
722,3500.0,-3500.0,540945.1584266992,537445.1584266992
723,3500.0,-3500.0,537445.1584266992,533945.1584266992
724,3500.0,8750.0,533945.1584266992,542695.1584266992
725,3500.0,-3500.0,542695.1584266992,539195.1584266992
726,3500.0,-3500.0,539195.1584266992,535695.1584266992
727,3500.0,-3500.0,535695.1584266992,532195.1584266992
728,3500.0,8750.0,532195.1584266992,540945.1584266992
729,3500.0,-3500.0,540945.1584266992,537445.1584266992
730,3500.0,-3500.0,537445.1584266992,533945.1584266992
731,3500.0,-3500.0,533945.1584266992,530445.1584266992
732,3500.0,-3500.0,530445.1584266992,526945.1584266992
733,3500.0,8750.0,526945.1584266992,535695.1584266992
734,3500.0,8750.0,535695.1584266992,544445.1584266992
735,3500.0,-3500.0,544445.1584266992,540945.1584266992
736,3500.0,-3500.0,540945.1584266992,537445.1584266992
737,3500.0,8750.0,537445.1584266992,546195.1584266992
738,3500.0,8750.0,546195.1584266992,554945.1584266992
739,3500.0,8750.0,554945.1584266992,563695.1584266992
740,3500.0,-3500.0,563695.1584266992,560195.1584266992
741,3500.0,-3500.0,560195.1584266992,556695.1584266992
742,3500.0,-3500.0,556695.1584266992,553195.1584266992
743,3500.0,8750.0,553195.1584266992,561945.1584266992
744,3500.0,-3500.0,561945.1584266992,558445.1584266992
745,3500.0,-3500.0,558445.1584266992,554945.1584266992
746,3500.0,8750.0,554945.1584266992,563695.1584266992
747,3500.0,-3500.0,563695.1584266992,560195.1584266992
748,3500.0,-3500.0,560195.1584266992,556695.1584266992
749,3500.0,-3500.0,556695.1584266992,553195.1584266992
750,3500.0,-3500.0,553195.1584266992,549695.1584266992
751,3500.0,8750.0,549695.1584266992,558445.1584266992
752,3500.0,-3500.0,558445.1584266992,554945.1584266992
753,3500.0,-3500.0,554945.1584266992,551445.1584266992
754,3500.0,-3500.0,551445.1584266992,547945.1584266992
755,3500.0,-3500.0,547945.1584266992,544445.1584266992
756,3500.0,8750.0,544445.1584266992,553195.1584266992
757,3500.0,8750.0,553195.1584266992,561945.1584266992
758,3500.0,8750.0,561945.1584266992,570695.1584266992
759,3500.0,-3500.0,570695.1584266992,567195.1584266992
760,3500.0,-3500.0,567195.1584266992,563695.1584266992
761,3500.0,8750.0,563695.1584266992,572445.1584266992
762,3500.0,8750.0,572445.1584266992,581195.1584266992
763,3500.0,8750.0,581195.1584266992,589945.1584266992
764,3500.0,-3500.0,589945.1584266992,586445.1584266992
765,3500.0,-3500.0,586445.1584266992,582945.1584266992
766,3500.0,8750.0,582945.1584266992,591695.1584266992
767,3500.0,-3500.0,591695.1584266992,588195.1584266992
768,3500.0,-3500.0,588195.1584266992,584695.1584266992
769,3500.0,-3500.0,584695.1584266992,581195.1584266992
770,3500.0,-3500.0,581195.1584266992,577695.1584266992
771,3500.0,8750.0,577695.1584266992,586445.1584266992
772,3500.0,-3500.0,586445.1584266992,582945.1584266992
773,3500.0,-3500.0,582945.1584266992,579445.1584266992
774,3500.0,-3500.0,579445.1584266992,575945.1584266992
775,3500.0,8750.0,575945.1584266992,584695.1584266992
776,3500.0,-3500.0,584695.1584266992,581195.1584266992
777,3500.0,-3500.0,581195.1584266992,577695.1584266992
778,3500.0,-3500.0,577695.1584266992,574195.1584266992
779,3500.0,-3500.0,574195.1584266992,570695.1584266992
780,3500.0,-3500.0,570695.1584266992,567195.1584266992
781,3500.0,8750.0,567195.1584266992,575945.1584266992
782,3500.0,-3500.0,575945.1584266992,572445.1584266992
783,3500.0,8750.0,572445.1584266992,581195.1584266992
784,3500.0,8750.0,581195.1584266992,589945.1584266992
785,3500.0,-3500.0,589945.1584266992,586445.1584266992
786,3500.0,8750.0,586445.1584266992,595195.1584266992
787,3500.0,-3500.0,595195.1584266992,591695.1584266992
788,3500.0,-3500.0,591695.1584266992,588195.1584266992
789,3500.0,8750.0,588195.1584266992,596945.1584266992
790,3500.0,-3500.0,596945.1584266992,593445.1584266992
791,3500.0,8750.0,593445.1584266992,602195.1584266992
792,3500.0,-3500.0,602195.1584266992,598695.1584266992
793,3500.0,8750.0,598695.1584266992,607445.1584266992
794,3500.0,8750.0,607445.1584266992,616195.1584266992
795,3500.0,-3500.0,616195.1584266992,612695.1584266992
796,3500.0,-3500.0,612695.1584266992,609195.1584266992
797,3500.0,8750.0,609195.1584266992,617945.1584266992
798,3500.0,8750.0,617945.1584266992,626695.1584266992
799,3500.0,-3500.0,626695.1584266992,623195.1584266992
800,3500.0,8750.0,623195.1584266992,631945.1584266992
801,3500.0,-3500.0,631945.1584266992,628445.1584266992
802,3500.0,8750.0,628445.1584266992,637195.1584266992
803,3500.0,-3500.0,637195.1584266992,633695.1584266992
804,3500.0,8750.0,633695.1584266992,642445.1584266992
805,3500.0,8750.0,642445.1584266992,651195.1584266992
806,3500.0,8750.0,651195.1584266992,659945.1584266992
807,3500.0,8750.0,659945.1584266992,668695.1584266992
808,3500.0,-3500.0,668695.1584266992,665195.1584266992
809,3500.0,-3500.0,665195.1584266992,661695.1584266992
810,3500.0,-3500.0,661695.1584266992,658195.1584266992
811,3500.0,8750.0,658195.1584266992,666945.1584266992
812,3500.0,8750.0,666945.1584266992,675695.1584266992
813,3500.0,-3500.0,675695.1584266992,672195.1584266992
814,3500.0,8750.0,672195.1584266992,680945.1584266992
815,3500.0,8750.0,680945.1584266992,689695.1584266992
816,3500.0,8750.0,689695.1584266992,698445.1584266992
817,3500.0,-3500.0,698445.1584266992,694945.1584266992
818,3500.0,8750.0,694945.1584266992,703695.1584266992
819,3500.0,8750.0,703695.1584266992,712445.1584266992
820,3500.0,-3500.0,712445.1584266992,708945.1584266992
821,3500.0,-3500.0,708945.1584266992,705445.1584266992
822,3500.0,-3500.0,705445.1584266992,701945.1584266992
823,3500.0,8750.0,701945.1584266992,710695.1584266992
824,3500.0,-3500.0,710695.1584266992,707195.1584266992
825,3500.0,-3500.0,707195.1584266992,703695.1584266992
826,3500.0,8750.0,703695.1584266992,712445.1584266992
827,3500.0,-3500.0,712445.1584266992,708945.1584266992
828,3500.0,-3500.0,708945.1584266992,705445.1584266992
829,3500.0,-3500.0,705445.1584266992,701945.1584266992
830,3500.0,-3500.0,701945.1584266992,698445.1584266992
831,3500.0,-3500.0,698445.1584266992,694945.1584266992
832,3500.0,-3500.0,694945.1584266992,691445.1584266992
833,3500.0,-3500.0,691445.1584266992,687945.1584266992
834,3500.0,-3500.0,687945.1584266992,684445.1584266992
835,3500.0,8750.0,684445.1584266992,693195.1584266992
836,3500.0,-3500.0,693195.1584266992,689695.1584266992
837,3500.0,-3500.0,689695.1584266992,686195.1584266992
838,3500.0,-3500.0,686195.1584266992,682695.1584266992
839,3500.0,-3500.0,682695.1584266992,679195.1584266992
840,3500.0,-3500.0,679195.1584266992,675695.1584266992
841,3500.0,8750.0,675695.1584266992,684445.1584266992
842,3500.0,8750.0,684445.1584266992,693195.1584266992
843,3500.0,-3500.0,693195.1584266992,689695.1584266992
844,3500.0,-3500.0,689695.1584266992,686195.1584266992
845,3500.0,-3500.0,686195.1584266992,682695.1584266992
846,3500.0,8750.0,682695.1584266992,691445.1584266992
847,3500.0,-3500.0,691445.1584266992,687945.1584266992
848,3500.0,-3500.0,687945.1584266992,684445.1584266992
849,3500.0,-3500.0,684445.1584266992,680945.1584266992
850,3500.0,8750.0,680945.1584266992,689695.1584266992
851,3500.0,8750.0,689695.1584266992,698445.1584266992
852,3500.0,8750.0,698445.1584266992,707195.1584266992
853,3500.0,-3500.0,707195.1584266992,703695.1584266992
854,3500.0,-3500.0,703695.1584266992,700195.1584266992
855,3500.0,8750.0,700195.1584266992,708945.1584266992
856,3500.0,-3500.0,708945.1584266992,705445.1584266992
857,3500.0,-3500.0,705445.1584266992,701945.1584266992
858,3500.0,-3500.0,701945.1584266992,698445.1584266992
859,3500.0,-3500.0,698445.1584266992,694945.1584266992
860,3500.0,8750.0,694945.1584266992,703695.1584266992
861,3500.0,8750.0,703695.1584266992,712445.1584266992
862,3500.0,-3500.0,712445.1584266992,708945.1584266992
863,3500.0,-3500.0,708945.1584266992,705445.1584266992
864,3500.0,-3500.0,705445.1584266992,701945.1584266992
865,3500.0,-3500.0,701945.1584266992,698445.1584266992
866,3500.0,8750.0,698445.1584266992,707195.1584266992
867,3500.0,-3500.0,707195.1584266992,703695.1584266992
868,3500.0,-3500.0,703695.1584266992,700195.1584266992
869,3500.0,8750.0,700195.1584266992,708945.1584266992
870,3500.0,8750.0,708945.1584266992,717695.1584266992
871,3500.0,-3500.0,717695.1584266992,714195.1584266992
872,3500.0,8750.0,714195.1584266992,722945.1584266992
873,3500.0,-3500.0,722945.1584266992,719445.1584266992
874,3500.0,-3500.0,719445.1584266992,715945.1584266992
875,3500.0,-3500.0,715945.1584266992,712445.1584266992
876,3500.0,-3500.0,712445.1584266992,708945.1584266992
877,3500.0,-3500.0,708945.1584266992,705445.1584266992
878,3500.0,-3500.0,705445.1584266992,701945.1584266992
879,3500.0,-3500.0,701945.1584266992,698445.1584266992
880,3500.0,8750.0,698445.1584266992,707195.1584266992
881,3500.0,-3500.0,707195.1584266992,703695.1584266992
882,3500.0,-3500.0,703695.1584266992,700195.1584266992
883,3500.0,8750.0,700195.1584266992,708945.1584266992
884,3500.0,8750.0,708945.1584266992,717695.1584266992
885,3500.0,8750.0,717695.1584266992,726445.1584266992
886,3500.0,-3500.0,726445.1584266992,722945.1584266992
887,3500.0,-3500.0,722945.1584266992,719445.1584266992
888,3500.0,-3500.0,719445.1584266992,715945.1584266992
889,3500.0,-3500.0,715945.1584266992,712445.1584266992
890,3500.0,8750.0,712445.1584266992,721195.1584266992
891,3500.0,8750.0,721195.1584266992,729945.1584266992
892,3500.0,-3500.0,729945.1584266992,726445.1584266992
893,3500.0,-3500.0,726445.1584266992,722945.1584266992
894,3500.0,-3500.0,722945.1584266992,719445.1584266992
895,3500.0,-3500.0,719445.1584266992,715945.1584266992
896,3500.0,-3500.0,715945.1584266992,712445.1584266992
897,3500.0,-3500.0,712445.1584266992,708945.1584266992
898,3500.0,8750.0,708945.1584266992,717695.1584266992
899,3500.0,8750.0,717695.1584266992,726445.1584266992
900,3500.0,8750.0,726445.1584266992,735195.1584266992
901,3500.0,-3500.0,735195.1584266992,731695.1584266992
