Trade,Risk ($),P/L ($),Balance Pre ($),Balance Post ($)
423,3500.0,8750.0,287844.33210402814,296594.33210402814
424,3500.0,-3500.0,296594.33210402814,293094.33210402814
425,3500.0,-3500.0,293094.33210402814,289594.33210402814
426,3500.0,8750.0,289594.33210402814,298344.33210402814
427,3500.0,-3500.0,298344.33210402814,294844.33210402814
428,3500.0,-3500.0,294844.33210402814,291344.33210402814
429,3500.0,-3500.0,291344.33210402814,287844.33210402814
430,3500.0,8750.0,287844.33210402814,296594.33210402814
431,3500.0,-3500.0,296594.33210402814,293094.33210402814
432,3500.0,-3500.0,293094.33210402814,289594.33210402814
433,3500.0,8750.0,289594.33210402814,298344.33210402814
434,3500.0,-3500.0,298344.33210402814,294844.33210402814
435,3500.0,-3500.0,294844.33210402814,291344.33210402814
436,3500.0,-3500.0,291344.33210402814,287844.33210402814
437,3500.0,8750.0,287844.33210402814,296594.33210402814
438,3500.0,8750.0,296594.33210402814,305344.33210402814
439,3500.0,-3500.0,305344.33210402814,301844.33210402814
440,3500.0,-3500.0,301844.33210402814,298344.33210402814
441,3500.0,8750.0,298344.33210402814,307094.33210402814
442,3500.0,-3500.0,307094.33210402814,303594.33210402814
443,3500.0,8750.0,303594.33210402814,312344.33210402814
444,3500.0,-3500.0,312344.33210402814,308844.33210402814
445,3500.0,-3500.0,308844.33210402814,305344.33210402814
446,3500.0,-3500.0,305344.33210402814,301844.33210402814
447,3500.0,-3500.0,301844.33210402814,298344.33210402814
448,3500.0,8750.0,298344.33210402814,307094.33210402814
449,3500.0,-3500.0,307094.33210402814,303594.33210402814
450,3500.0,-3500.0,303594.33210402814,300094.33210402814
451,3500.0,8750.0,300094.33210402814,308844.33210402814
452,3500.0,-3500.0,308844.33210402814,305344.33210402814
453,3500.0,8750.0,305344.33210402814,314094.33210402814
454,3500.0,8750.0,314094.33210402814,322844.33210402814
455,3500.0,8750.0,322844.33210402814,331594.33210402814
456,3500.0,-3500.0,331594.33210402814,328094.33210402814
457,3500.0,-3500.0,328094.33210402814,324594.33210402814
458,3500.0,8750.0,324594.33210402814,333344.33210402814
459,3500.0,-3500.0,333344.33210402814,329844.33210402814
460,3500.0,8750.0,329844.33210402814,338594.33210402814
461,3500.0,-3500.0,338594.33210402814,335094.33210402814
462,3500.0,-3500.0,335094.33210402814,331594.33210402814
463,3500.0,-3500.0,331594.33210402814,328094.33210402814
464,3500.0,8750.0,328094.33210402814,336844.33210402814
465,3500.0,8750.0,336844.33210402814,345594.33210402814
466,3500.0,-3500.0,345594.33210402814,342094.33210402814
467,3500.0,8750.0,342094.33210402814,350844.33210402814
468,3500.0,-3500.0,350844.33210402814,347344.33210402814
469,3500.0,8750.0,347344.33210402814,356094.33210402814
470,3500.0,8750.0,356094.33210402814,364844.33210402814
471,3500.0,-3500.0,364844.33210402814,361344.33210402814
472,3500.0,-3500.0,361344.33210402814,357844.33210402814
473,3500.0,8750.0,357844.33210402814,366594.33210402814
474,3500.0,8750.0,366594.33210402814,375344.33210402814
475,3500.0,8750.0,375344.33210402814,384094.33210402814
476,3500.0,8750.0,384094.33210402814,392844.33210402814
477,3500.0,-3500.0,392844.33210402814,389344.33210402814
478,3500.0,-3500.0,389344.33210402814,385844.33210402814
479,3500.0,8750.0,385844.33210402814,394594.33210402814
480,3500.0,-3500.0,394594.33210402814,391094.33210402814
481,3500.0,-3500.0,391094.33210402814,387594.33210402814
482,3500.0,-3500.0,387594.33210402814,384094.33210402814
483,3500.0,8750.0,384094.33210402814,392844.33210402814
484,3500.0,-3500.0,392844.33210402814,389344.33210402814
485,3500.0,-3500.0,389344.33210402814,385844.33210402814
486,3500.0,8750.0,385844.33210402814,394594.33210402814
487,3500.0,8750.0,394594.33210402814,403344.33210402814
488,3500.0,-3500.0,403344.33210402814,399844.33210402814
489,3500.0,8750.0,399844.33210402814,408594.33210402814
490,3500.0,-3500.0,408594.33210402814,405094.33210402814
491,3500.0,-3500.0,405094.33210402814,401594.33210402814
492,3500.0,-3500.0,401594.33210402814,398094.33210402814
493,3500.0,-3500.0,398094.33210402814,394594.33210402814
494,3500.0,-3500.0,394594.33210402814,391094.33210402814
495,3500.0,-3500.0,391094.33210402814,387594.33210402814
496,3500.0,-3500.0,387594.33210402814,384094.33210402814
497,3500.0,-3500.0,384094.33210402814,380594.33210402814
498,3500.0,-3500.0,380594.33210402814,377094.33210402814
499,3500.0,-3500.0,377094.33210402814,373594.33210402814
500,3500.0,8750.0,373594.33210402814,382344.33210402814
501,3500.0,-3500.0,382344.33210402814,378844.33210402814
502,3500.0,8750.0,378844.33210402814,387594.33210402814
503,3500.0,-3500.0,387594.33210402814,384094.33210402814
504,3500.0,-3500.0,384094.33210402814,380594.33210402814
505,3500.0,-3500.0,380594.33210402814,377094.33210402814
506,3500.0,-3500.0,377094.33210402814,373594.33210402814
507,3500.0,-3500.0,373594.33210402814,370094.33210402814
508,3500.0,-3500.0,370094.33210402814,366594.33210402814
509,3500.0,8750.0,366594.33210402814,375344.33210402814
510,3500.0,-3500.0,375344.33210402814,371844.33210402814
511,3500.0,8750.0,371844.33210402814,380594.33210402814
512,3500.0,-3500.0,380594.33210402814,377094.33210402814
513,3500.0,8750.0,377094.33210402814,385844.33210402814
514,3500.0,-3500.0,385844.33210402814,382344.33210402814
515,3500.0,8750.0,382344.33210402814,391094.33210402814
516,3500.0,-3500.0,391094.33210402814,387594.33210402814
517,3500.0,-3500.0,387594.33210402814,384094.33210402814
518,3500.0,8750.0,384094.33210402814,392844.33210402814
519,3500.0,8750.0,392844.33210402814,401594.33210402814
520,3500.0,-3500.0,401594.33210402814,398094.33210402814
521,3500.0,8750.0,398094.33210402814,406844.33210402814
522,3500.0,-3500.0,406844.33210402814,403344.33210402814
523,3500.0,-3500.0,403344.33210402814,399844.33210402814
524,3500.0,-3500.0,399844.33210402814,396344.33210402814
525,3500.0,-3500.0,396344.33210402814,392844.33210402814
526,3500.0,-3500.0,392844.33210402814,389344.33210402814
527,3500.0,-3500.0,389344.33210402814,385844.33210402814
528,3500.0,-3500.0,385844.33210402814,382344.33210402814
529,3500.0,8750.0,382344.33210402814,391094.33210402814
530,3500.0,8750.0,391094.33210402814,399844.33210402814
531,3500.0,-3500.0,399844.33210402814,396344.33210402814
532,3500.0,-3500.0,396344.33210402814,392844.33210402814
533,3500.0,-3500.0,392844.33210402814,389344.33210402814
534,3500.0,-3500.0,389344.33210402814,385844.33210402814
535,3500.0,8750.0,385844.33210402814,394594.33210402814
536,3500.0,8750.0,394594.33210402814,403344.33210402814
537,3500.0,8750.0,403344.33210402814,412094.33210402814
538,3500.0,8750.0,412094.33210402814,420844.33210402814
539,3500.0,-3500.0,420844.33210402814,417344.33210402814
540,3500.0,-3500.0,417344.33210402814,413844.33210402814
541,3500.0,8750.0,413844.33210402814,422594.33210402814
542,3500.0,8750.0,422594.33210402814,431344.33210402814
543,3500.0,8750.0,431344.33210402814,440094.33210402814
544,3500.0,-3500.0,440094.33210402814,436594.33210402814
545,3500.0,-3500.0,436594.33210402814,433094.33210402814
546,3500.0,-3500.0,433094.33210402814,429594.33210402814
547,3500.0,-3500.0,429594.33210402814,426094.33210402814
548,3500.0,8750.0,426094.33210402814,434844.33210402814
549,3500.0,8750.0,434844.33210402814,443594.33210402814
550,3500.0,8750.0,443594.33210402814,452344.33210402814
551,3500.0,8750.0,452344.33210402814,461094.33210402814
552,3500.0,8750.0,461094.33210402814,469844.33210402814
553,3500.0,8750.0,469844.33210402814,478594.33210402814
554,3500.0,-3500.0,478594.33210402814,475094.33210402814
555,3500.0,8750.0,475094.33210402814,483844.33210402814
556,3500.0,-3500.0,483844.33210402814,480344.33210402814
557,3500.0,-3500.0,480344.33210402814,476844.33210402814
558,3500.0,8750.0,476844.33210402814,485594.33210402814
559,3500.0,8750.0,485594.33210402814,494344.33210402814
560,3500.0,-3500.0,494344.33210402814,490844.33210402814
561,3500.0,8750.0,490844.33210402814,499594.33210402814
562,3500.0,-3500.0,499594.33210402814,496094.33210402814
563,3500.0,8750.0,496094.33210402814,504844.33210402814
564,3500.0,-3500.0,504844.33210402814,501344.33210402814
565,3500.0,-3500.0,501344.33210402814,497844.33210402814
566,3500.0,-3500.0,497844.33210402814,494344.33210402814
567,3500.0,-3500.0,494344.33210402814,490844.33210402814
568,3500.0,-3500.0,490844.33210402814,487344.33210402814
569,3500.0,-3500.0,487344.33210402814,483844.33210402814
570,3500.0,-3500.0,483844.33210402814,480344.33210402814
571,3500.0,8750.0,480344.33210402814,489094.33210402814
572,3500.0,-3500.0,489094.33210402814,485594.33210402814
573,3500.0,8750.0,485594.33210402814,494344.33210402814
574,3500.0,-3500.0,494344.33210402814,490844.33210402814
575,3500.0,-3500.0,490844.33210402814,487344.33210402814
576,3500.0,-3500.0,487344.33210402814,483844.33210402814
577,3500.0,-3500.0,483844.33210402814,480344.33210402814
578,3500.0,-3500.0,480344.33210402814,476844.33210402814
579,3500.0,-3500.0,476844.33210402814,473344.33210402814
580,3500.0,8750.0,473344.33210402814,482094.33210402814
581,3500.0,-3500.0,482094.33210402814,478594.33210402814
582,3500.0,8750.0,478594.33210402814,487344.33210402814
583,3500.0,-3500.0,487344.33210402814,483844.33210402814
584,3500.0,-3500.0,483844.33210402814,480344.33210402814
585,3500.0,8750.0,480344.33210402814,489094.33210402814
586,3500.0,-3500.0,489094.33210402814,485594.33210402814
587,3500.0,-3500.0,485594.33210402814,482094.33210402814
588,3500.0,-3500.0,482094.33210402814,478594.33210402814
589,3500.0,-3500.0,478594.33210402814,475094.33210402814
590,3500.0,8750.0,475094.33210402814,483844.33210402814
591,3500.0,-3500.0,483844.33210402814,480344.33210402814
592,3500.0,-3500.0,480344.33210402814,476844.33210402814
593,3500.0,8750.0,476844.33210402814,485594.33210402814
594,3500.0,8750.0,485594.33210402814,494344.33210402814
595,3500.0,-3500.0,494344.33210402814,490844.33210402814
596,3500.0,-3500.0,490844.33210402814,487344.33210402814
597,3500.0,-3500.0,487344.33210402814,483844.33210402814
598,3500.0,-3500.0,483844.33210402814,480344.33210402814
599,3500.0,-3500.0,480344.33210402814,476844.33210402814
600,3500.0,-3500.0,476844.33210402814,473344.33210402814
601,3500.0,-3500.0,473344.33210402814,469844.33210402814
602,3500.0,-3500.0,469844.33210402814,466344.33210402814
603,3500.0,8750.0,466344.33210402814,475094.33210402814
604,3500.0,8750.0,475094.33210402814,483844.33210402814
605,3500.0,-3500.0,483844.33210402814,480344.33210402814
606,3500.0,8750.0,480344.33210402814,489094.33210402814
607,3500.0,-3500.0,489094.33210402814,485594.33210402814
608,3500.0,-3500.0,485594.33210402814,482094.33210402814
609,3500.0,-3500.0,482094.33210402814,478594.33210402814
610,3500.0,8750.0,478594.33210402814,487344.33210402814
611,3500.0,8750.0,487344.33210402814,496094.33210402814
612,3500.0,8750.0,496094.33210402814,504844.33210402814
613,3500.0,-3500.0,504844.33210402814,501344.33210402814
614,3500.0,-3500.0,501344.33210402814,497844.33210402814
615,3500.0,8750.0,497844.33210402814,506594.33210402814
616,3500.0,8750.0,506594.33210402814,515344.33210402814
617,3500.0,-3500.0,515344.33210402814,511844.33210402814
618,3500.0,8750.0,511844.33210402814,520594.33210402814
619,3500.0,-3500.0,520594.33210402814,517094.33210402814
620,3500.0,-3500.0,517094.33210402814,513594.33210402814
621,3500.0,8750.0,513594.33210402814,522344.33210402814
622,3500.0,-3500.0,522344.33210402814,518844.33210402814
623,3500.0,8750.0,518844.33210402814,527594.3321040282
624,3500.0,-3500.0,527594.3321040282,524094.3321040282
625,3500.0,8750.0,524094.3321040282,532844.3321040282
626,3500.0,-3500.0,532844.3321040282,529344.3321040282
627,3500.0,-3500.0,529344.3321040282,525844.3321040282
628,3500.0,-3500.0,525844.3321040282,522344.3321040282
629,3500.0,-3500.0,522344.3321040282,518844.3321040282
630,3500.0,8750.0,518844.3321040282,527594.3321040282
631,3500.0,-3500.0,527594.3321040282,524094.3321040282
632,3500.0,-3500.0,524094.3321040282,520594.3321040282
633,3500.0,-3500.0,520594.3321040282,517094.3321040282
634,3500.0,8750.0,517094.3321040282,525844.3321040282
635,3500.0,-3500.0,525844.3321040282,522344.3321040282
636,3500.0,-3500.0,522344.3321040282,518844.3321040282
637,3500.0,8750.0,518844.3321040282,527594.3321040282
638,3500.0,8750.0,527594.3321040282,536344.3321040282
639,3500.0,8750.0,536344.3321040282,545094.3321040282
640,3500.0,8750.0,545094.3321040282,553844.3321040282
641,3500.0,-3500.0,553844.3321040282,550344.3321040282
642,3500.0,-3500.0,550344.3321040282,546844.3321040282
643,3500.0,8750.0,546844.3321040282,555594.3321040282
644,3500.0,-3500.0,555594.3321040282,552094.3321040282
645,3500.0,8750.0,552094.3321040282,560844.3321040282
646,3500.0,-3500.0,560844.3321040282,557344.3321040282
647,3500.0,-3500.0,557344.3321040282,553844.3321040282
648,3500.0,-3500.0,553844.3321040282,550344.3321040282
649,3500.0,-3500.0,550344.3321040282,546844.3321040282
650,3500.0,-3500.0,546844.3321040282,543344.3321040282
651,3500.0,-3500.0,543344.3321040282,539844.3321040282
652,3500.0,-3500.0,539844.3321040282,536344.3321040282
653,3500.0,8750.0,536344.3321040282,545094.3321040282
654,3500.0,-3500.0,545094.3321040282,541594.3321040282
655,3500.0,-3500.0,541594.3321040282,538094.3321040282
656,3500.0,-3500.0,538094.3321040282,534594.3321040282
657,3500.0,-3500.0,534594.3321040282,531094.3321040282
658,3500.0,-3500.0,531094.3321040282,527594.3321040282
659,3500.0,-3500.0,527594.3321040282,524094.3321040282
660,3500.0,-3500.0,524094.3321040282,520594.3321040282
661,3500.0,8750.0,520594.3321040282,529344.3321040282
662,3500.0,-3500.0,529344.3321040282,525844.3321040282
663,3500.0,8750.0,525844.3321040282,534594.3321040282
664,3500.0,-3500.0,534594.3321040282,531094.3321040282
665,3500.0,-3500.0,531094.3321040282,527594.3321040282
666,3500.0,-3500.0,527594.3321040282,524094.3321040282
667,3500.0,-3500.0,524094.3321040282,520594.3321040282
668,3500.0,-3500.0,520594.3321040282,517094.3321040282
669,3500.0,-3500.0,517094.3321040282,513594.3321040282
670,3500.0,8750.0,513594.3321040282,522344.3321040282
671,3500.0,-3500.0,522344.3321040282,518844.3321040282
672,3500.0,-3500.0,518844.3321040282,515344.3321040282
673,3500.0,8750.0,515344.3321040282,524094.3321040282
674,3500.0,-3500.0,524094.3321040282,520594.3321040282
675,3500.0,-3500.0,520594.3321040282,517094.3321040282
676,3500.0,-3500.0,517094.3321040282,513594.3321040282
677,3500.0,-3500.0,513594.3321040282,510094.3321040282
678,3500.0,8750.0,510094.3321040282,518844.3321040282
679,3500.0,-3500.0,518844.3321040282,515344.3321040282
680,3500.0,-3500.0,515344.3321040282,511844.3321040282
681,3500.0,8750.0,511844.3321040282,520594.3321040282
682,3500.0,8750.0,520594.3321040282,529344.3321040282
683,3500.0,-3500.0,529344.3321040282,525844.3321040282
684,3500.0,8750.0,525844.3321040282,534594.3321040282
685,3500.0,-3500.0,534594.3321040282,531094.3321040282
686,3500.0,8750.0,531094.3321040282,539844.3321040282
687,3500.0,8750.0,539844.3321040282,548594.3321040282
688,3500.0,-3500.0,548594.3321040282,545094.3321040282
689,3500.0,-3500.0,545094.3321040282,541594.3321040282
690,3500.0,-3500.0,541594.3321040282,538094.3321040282
691,3500.0,-3500.0,538094.3321040282,534594.3321040282
692,3500.0,-3500.0,534594.3321040282,531094.3321040282
693,3500.0,8750.0,531094.3321040282,539844.3321040282
694,3500.0,-3500.0,539844.3321040282,536344.3321040282
695,3500.0,-3500.0,536344.3321040282,532844.3321040282
696,3500.0,-3500.0,532844.3321040282,529344.3321040282
697,3500.0,8750.0,529344.3321040282,538094.3321040282
698,3500.0,8750.0,538094.3321040282,546844.3321040282
699,3500.0,-3500.0,546844.3321040282,543344.3321040282
700,3500.0,8750.0,543344.3321040282,552094.3321040282
701,3500.0,-3500.0,552094.3321040282,548594.3321040282
702,3500.0,-3500.0,548594.3321040282,545094.3321040282
703,3500.0,-3500.0,545094.3321040282,541594.3321040282
704,3500.0,-3500.0,541594.3321040282,538094.3321040282
705,3500.0,-3500.0,538094.3321040282,534594.3321040282
706,3500.0,-3500.0,534594.3321040282,531094.3321040282
707,3500.0,-3500.0,531094.3321040282,527594.3321040282
708,3500.0,-3500.0,527594.3321040282,524094.3321040282
709,3500.0,8750.0,524094.3321040282,532844.3321040282
710,3500.0,-3500.0,532844.3321040282,529344.3321040282
711,3500.0,8750.0,529344.3321040282,538094.3321040282
712,3500.0,-3500.0,538094.3321040282,534594.3321040282
713,3500.0,8750.0,534594.3321040282,543344.3321040282
714,3500.0,-3500.0,543344.3321040282,539844.3321040282
715,3500.0,-3500.0,539844.3321040282,536344.3321040282
716,3500.0,-3500.0,536344.3321040282,532844.3321040282
717,3500.0,-3500.0,532844.3321040282,529344.3321040282
718,3500.0,-3500.0,529344.3321040282,525844.3321040282
719,3500.0,8750.0,525844.3321040282,534594.3321040282
720,3500.0,8750.0,534594.3321040282,543344.3321040282
721,3500.0,8750.0,543344.3321040282,552094.3321040282
722,3500.0,-3500.0,552094.3321040282,548594.3321040282
723,3500.0,-3500.0,548594.3321040282,545094.3321040282
724,3500.0,8750.0,545094.3321040282,553844.3321040282
725,3500.0,-3500.0,553844.3321040282,550344.3321040282
726,3500.0,-3500.0,550344.3321040282,546844.3321040282
727,3500.0,-3500.0,546844.3321040282,543344.3321040282
728,3500.0,8750.0,543344.3321040282,552094.3321040282
729,3500.0,-3500.0,552094.3321040282,548594.3321040282
730,3500.0,-3500.0,548594.3321040282,545094.3321040282
731,3500.0,-3500.0,545094.3321040282,541594.3321040282
732,3500.0,-3500.0,541594.3321040282,538094.3321040282
733,3500.0,8750.0,538094.3321040282,546844.3321040282
734,3500.0,8750.0,546844.3321040282,555594.3321040282
735,3500.0,-3500.0,555594.3321040282,552094.3321040282
736,3500.0,-3500.0,552094.3321040282,548594.3321040282
737,3500.0,8750.0,548594.3321040282,557344.3321040282
738,3500.0,8750.0,557344.3321040282,566094.3321040282
739,3500.0,8750.0,566094.3321040282,574844.3321040282
740,3500.0,-3500.0,574844.3321040282,571344.3321040282
741,3500.0,-3500.0,571344.3321040282,567844.3321040282
742,3500.0,-3500.0,567844.3321040282,564344.3321040282
743,3500.0,8750.0,564344.3321040282,573094.3321040282
744,3500.0,-3500.0,573094.3321040282,569594.3321040282
745,3500.0,-3500.0,569594.3321040282,566094.3321040282
746,3500.0,8750.0,566094.3321040282,574844.3321040282
747,3500.0,-3500.0,574844.3321040282,571344.3321040282
748,3500.0,-3500.0,571344.3321040282,567844.3321040282
749,3500.0,-3500.0,567844.3321040282,564344.3321040282
750,3500.0,-3500.0,564344.3321040282,560844.3321040282
751,3500.0,8750.0,560844.3321040282,569594.3321040282
752,3500.0,-3500.0,569594.3321040282,566094.3321040282
753,3500.0,-3500.0,566094.3321040282,562594.3321040282
754,3500.0,-3500.0,562594.3321040282,559094.3321040282
755,3500.0,-3500.0,559094.3321040282,555594.3321040282
756,3500.0,8750.0,555594.3321040282,564344.3321040282
757,3500.0,8750.0,564344.3321040282,573094.3321040282
758,3500.0,8750.0,573094.3321040282,581844.3321040282
759,3500.0,-3500.0,581844.3321040282,578344.3321040282
760,3500.0,-3500.0,578344.3321040282,574844.3321040282
761,3500.0,8750.0,574844.3321040282,583594.3321040282
762,3500.0,8750.0,583594.3321040282,592344.3321040282
763,3500.0,8750.0,592344.3321040282,601094.3321040282
764,3500.0,-3500.0,601094.3321040282,597594.3321040282
765,3500.0,-3500.0,597594.3321040282,594094.3321040282
766,3500.0,8750.0,594094.3321040282,602844.3321040282
767,3500.0,-3500.0,602844.3321040282,599344.3321040282
768,3500.0,-3500.0,599344.3321040282,595844.3321040282
769,3500.0,-3500.0,595844.3321040282,592344.3321040282
770,3500.0,-3500.0,592344.3321040282,588844.3321040282
771,3500.0,8750.0,588844.3321040282,597594.3321040282
772,3500.0,-3500.0,597594.3321040282,594094.3321040282
773,3500.0,-3500.0,594094.3321040282,590594.3321040282
774,3500.0,-3500.0,590594.3321040282,587094.3321040282
775,3500.0,8750.0,587094.3321040282,595844.3321040282
776,3500.0,-3500.0,595844.3321040282,592344.3321040282
777,3500.0,-3500.0,592344.3321040282,588844.3321040282
778,3500.0,-3500.0,588844.3321040282,585344.3321040282
779,3500.0,-3500.0,585344.3321040282,581844.3321040282
780,3500.0,-3500.0,581844.3321040282,578344.3321040282
781,3500.0,8750.0,578344.3321040282,587094.3321040282
782,3500.0,-3500.0,587094.3321040282,583594.3321040282
783,3500.0,8750.0,583594.3321040282,592344.3321040282
784,3500.0,8750.0,592344.3321040282,601094.3321040282
785,3500.0,-3500.0,601094.3321040282,597594.3321040282
786,3500.0,8750.0,597594.3321040282,606344.3321040282
787,3500.0,-3500.0,606344.3321040282,602844.3321040282
788,3500.0,-3500.0,602844.3321040282,599344.3321040282
789,3500.0,8750.0,599344.3321040282,608094.3321040282
790,3500.0,-3500.0,608094.3321040282,604594.3321040282
791,3500.0,8750.0,604594.3321040282,613344.3321040282
792,3500.0,-3500.0,613344.3321040282,609844.3321040282
793,3500.0,8750.0,609844.3321040282,618594.3321040282
794,3500.0,8750.0,618594.3321040282,627344.3321040282
795,3500.0,-3500.0,627344.3321040282,623844.3321040282
796,3500.0,-3500.0,623844.3321040282,620344.3321040282
797,3500.0,8750.0,620344.3321040282,629094.3321040282
798,3500.0,8750.0,629094.3321040282,637844.3321040282
799,3500.0,-3500.0,637844.3321040282,634344.3321040282
800,3500.0,8750.0,634344.3321040282,643094.3321040282
801,3500.0,-3500.0,643094.3321040282,639594.3321040282
802,3500.0,8750.0,639594.3321040282,648344.3321040282
803,3500.0,-3500.0,648344.3321040282,644844.3321040282
804,3500.0,8750.0,644844.3321040282,653594.3321040282
805,3500.0,8750.0,653594.3321040282,662344.3321040282
806,3500.0,8750.0,662344.3321040282,671094.3321040282
807,3500.0,8750.0,671094.3321040282,679844.3321040282
808,3500.0,-3500.0,679844.3321040282,676344.3321040282
809,3500.0,-3500.0,676344.3321040282,672844.3321040282
810,3500.0,-3500.0,672844.3321040282,669344.3321040282
811,3500.0,8750.0,669344.3321040282,678094.3321040282
812,3500.0,8750.0,678094.3321040282,686844.3321040282
813,3500.0,-3500.0,686844.3321040282,683344.3321040282
814,3500.0,8750.0,683344.3321040282,692094.3321040282
815,3500.0,8750.0,692094.3321040282,700844.3321040282
816,3500.0,8750.0,700844.3321040282,709594.3321040282
817,3500.0,-3500.0,709594.3321040282,706094.3321040282
818,3500.0,8750.0,706094.3321040282,714844.3321040282
819,3500.0,8750.0,714844.3321040282,723594.3321040282
820,3500.0,-3500.0,723594.3321040282,720094.3321040282
821,3500.0,-3500.0,720094.3321040282,716594.3321040282
822,3500.0,-3500.0,716594.3321040282,713094.3321040282
823,3500.0,8750.0,713094.3321040282,721844.3321040282
824,3500.0,-3500.0,721844.3321040282,718344.3321040282
825,3500.0,-3500.0,718344.3321040282,714844.3321040282
826,3500.0,8750.0,714844.3321040282,723594.3321040282
827,3500.0,-3500.0,723594.3321040282,720094.3321040282
828,3500.0,-3500.0,720094.3321040282,716594.3321040282
829,3500.0,-3500.0,716594.3321040282,713094.3321040282
830,3500.0,-3500.0,713094.3321040282,709594.3321040282
831,3500.0,-3500.0,709594.3321040282,706094.3321040282
832,3500.0,-3500.0,706094.3321040282,702594.3321040282
833,3500.0,-3500.0,702594.3321040282,699094.3321040282
834,3500.0,-3500.0,699094.3321040282,695594.3321040282
835,3500.0,8750.0,695594.3321040282,704344.3321040282
836,3500.0,-3500.0,704344.3321040282,700844.3321040282
837,3500.0,-3500.0,700844.3321040282,697344.3321040282
838,3500.0,-3500.0,697344.3321040282,693844.3321040282
839,3500.0,-3500.0,693844.3321040282,690344.3321040282
840,3500.0,-3500.0,690344.3321040282,686844.3321040282
841,3500.0,8750.0,686844.3321040282,695594.3321040282
842,3500.0,8750.0,695594.3321040282,704344.3321040282
843,3500.0,-3500.0,704344.3321040282,700844.3321040282
844,3500.0,-3500.0,700844.3321040282,697344.3321040282
845,3500.0,-3500.0,697344.3321040282,693844.3321040282
846,3500.0,8750.0,693844.3321040282,702594.3321040282
847,3500.0,-3500.0,702594.3321040282,699094.3321040282
848,3500.0,-3500.0,699094.3321040282,695594.3321040282
849,3500.0,-3500.0,695594.3321040282,692094.3321040282
850,3500.0,8750.0,692094.3321040282,700844.3321040282
851,3500.0,8750.0,700844.3321040282,709594.3321040282
852,3500.0,8750.0,709594.3321040282,718344.3321040282
853,3500.0,-3500.0,718344.3321040282,714844.3321040282
854,3500.0,-3500.0,714844.3321040282,711344.3321040282
855,3500.0,8750.0,711344.3321040282,720094.3321040282
856,3500.0,-3500.0,720094.3321040282,716594.3321040282
857,3500.0,-3500.0,716594.3321040282,713094.3321040282
858,3500.0,-3500.0,713094.3321040282,709594.3321040282
859,3500.0,-3500.0,709594.3321040282,706094.3321040282
860,3500.0,8750.0,706094.3321040282,714844.3321040282
861,3500.0,8750.0,714844.3321040282,723594.3321040282
862,3500.0,-3500.0,723594.3321040282,720094.3321040282
863,3500.0,-3500.0,720094.3321040282,716594.3321040282
864,3500.0,-3500.0,716594.3321040282,713094.3321040282
865,3500.0,-3500.0,713094.3321040282,709594.3321040282
866,3500.0,8750.0,709594.3321040282,718344.3321040282
867,3500.0,-3500.0,718344.3321040282,714844.3321040282
868,3500.0,-3500.0,714844.3321040282,711344.3321040282
869,3500.0,8750.0,711344.3321040282,720094.3321040282
870,3500.0,8750.0,720094.3321040282,728844.3321040282
871,3500.0,-3500.0,728844.3321040282,725344.3321040282
872,3500.0,8750.0,725344.3321040282,734094.3321040282
873,3500.0,-3500.0,734094.3321040282,730594.3321040282
874,3500.0,-3500.0,730594.3321040282,727094.3321040282
875,3500.0,-3500.0,727094.3321040282,723594.3321040282
876,3500.0,-3500.0,723594.3321040282,720094.3321040282
877,3500.0,-3500.0,720094.3321040282,716594.3321040282
878,3500.0,-3500.0,716594.3321040282,713094.3321040282
879,3500.0,-3500.0,713094.3321040282,709594.3321040282
880,3500.0,8750.0,709594.3321040282,718344.3321040282
881,3500.0,-3500.0,718344.3321040282,714844.3321040282
882,3500.0,-3500.0,714844.3321040282,711344.3321040282
883,3500.0,8750.0,711344.3321040282,720094.3321040282
884,3500.0,8750.0,720094.3321040282,728844.3321040282
885,3500.0,8750.0,728844.3321040282,737594.3321040282
886,3500.0,-3500.0,737594.3321040282,734094.3321040282
887,3500.0,-3500.0,734094.3321040282,730594.3321040282
888,3500.0,-3500.0,730594.3321040282,727094.3321040282
889,3500.0,-3500.0,727094.3321040282,723594.3321040282
890,3500.0,8750.0,723594.3321040282,732344.3321040282
891,3500.0,8750.0,732344.3321040282,741094.3321040282
892,3500.0,-3500.0,741094.3321040282,737594.3321040282
893,3500.0,-3500.0,737594.3321040282,734094.3321040282
894,3500.0,-3500.0,734094.3321040282,730594.3321040282
895,3500.0,-3500.0,730594.3321040282,727094.3321040282
896,3500.0,-3500.0,727094.3321040282,723594.3321040282
897,3500.0,-3500.0,723594.3321040282,720094.3321040282
898,3500.0,8750.0,720094.3321040282,728844.3321040282
899,3500.0,8750.0,728844.3321040282,737594.3321040282
900,3500.0,8750.0,737594.3321040282,746344.3321040282
901,3500.0,-3500.0,746344.3321040282,742844.3321040282
902,3500.0,-3500.0,742844.3321040282,739344.3321040282
903,3500.0,8750.0,739344.3321040282,748094.3321040282
904,3500.0,-3500.0,748094.3321040282,744594.3321040282
905,3500.0,8750.0,744594.3321040282,753344.3321040282
906,3500.0,-3500.0,753344.3321040282,749844.3321040282
907,3500.0,8750.0,749844.3321040282,758594.3321040282
908,3500.0,8750.0,758594.3321040282,767344.3321040282
909,3500.0,-3500.0,767344.3321040282,763844.3321040282
